2	3	4
m189	PETER	What the hell is that?
m189	MAY	It'll shut itself off.
m189	PETER	The record--
m189	PETER	No.
m189	MAY	Yes.  Do you have a date?
m189	PETER	It's Friday night...
m189	MAY	Anyway I've decided to kidnap you for dinner in Forest Hills--
m189	PETER	I'm a photographer remember?
m189	MAY	Ick.  And those foul chemicals in the pots--
m189	PETER	I'll introduce you.
m189	MAY	--but I didn't feel like getting to know your roaches.
m189	PETER	I am old enough to--
m189	MAY	Oh Peter. A zit.
m189	PETER	When I moved out you swore up and down you wouldn't meddle--
m189	MAY	Your records are older than you are.  Have you never heard of new wave?
m189	PETER	Aunt May you're trespassing.
m189	MAY	That's the understatement of the year.
m189	PETER	There's nothing in there worth stealing!
m189	PETER	Yeah a psychiatric hospital. Listen I'm serious--
m189	NURSE VOICE	Do ya? Lemme give you the number for Bellevue.  That's 561-5151--
m189	PETER	I mean I suddenly have immense physical power and the ability to crawl up walls--
m189	NURSE VOICE	Is this some sort of Zen thing?
m189	PETER	Hi.  I've got sort of a hypothetical question.  Do you suppose the bite of a radioactive spider would transmit that spider's proportional strength and agility?
m189	NURSE VOICE	Poison emergency.
m189	THORKEL	Doubtless.  And you'll have all the time in the world to pursue your work.   Somewhere else.
m189	OCK	I will finish what I've begun
m189	THORKEL	Then you'll be glad to know the University has decided not to press criminal charges against you. Breaking and entering the minor matter of the total destruction of a 23 million dollar cyclotron
m189	OCK	No!
m189	THORKEL	That Nobel Prize will just have to wait.
m189	OCK	I don't care.  Cretin.
m189	THORKEL	You've used up your grant. The electric bills alone exceed your annual salary.  Not to mention the potential hazards of your radioactive fuel.
m189	OCK	This is the unified field!  All the forces of the universe tied together-- perfectly!
m189	THORKEL	What you've done is make the entire physics department look foolish. You compare yourself to Einstein; your colleagues compare you to Bozo the Clown.
m189	OCK	I couldn't care less.  What I've done is--
m189	THORKEL	Then the alumni reports came in-- fund-raising is down this year.
m189	THORKEL	I've had an extremely bad day Octavius.  A sophomoric prank in the library and punitive measures.
m189	OCK	In this obsolete little cyclotron I'm solving the greatest physics problem of the 20th Century.  With more power I could--
m189	THORKEL	Let's talk in the hall.
m189	OCK	Proof.  Proof of a unified field. Not just theory and equations-- experimental proof.
m189	THORKEL	Power down.  I need to talk to you.
m189	OCK	Ha.  Anti-gravitational particles.
m189	ROZ	You have no right!  This is cosmic suicide!
m189	OCK	Truth.  Truth alone exists. Truth must be released...
m189	ROZ	My God Otto you have to hear me! The world we know will collapse! Everything we have devoted our lives to-- all patterns all harmonies-- will be destroyed!
m189	OCK	Oh Roz.  My mind is so far beyond yours now.  I could beat you at chess now.
m189	ROZ	Life and death matter. Yours-- everyone's.  By comparison our search for truth is only a product of curiosity a game--
m189	ROZ	No. It isn't.
m189	OCK	I'll repeat the experiment.  I will hold the truth. That's the only thing that matters.
m189	ROZ	Otto we are mere mortals. You must never forget your own limits--
m189	OCK	Truth. Pure eternal.  Beyond the boundaries of mere mortality.
m189	ROZ	Creation? Or its opposite?
m189	OCK	You're wrong.  Just for a moment I heard saw felt-- I became Creation.
m189	ROZ	All right we may be insignificant imperfect creatures-- but we're all we've got.
m189	OCK	My self.  I don't matter.  This human life all life- insignificant.  Bodies-- bags of sleepy sluggish flesh.
m189	OCK	Ach theories!  This was first hand experiential knowledge the essence of the universe.
m189	ROZ	A bit melodramatic but if you could prove it that would tie in your unified field theory the Big Bang Kaluza-Klein--
m189	OCK	I left a paper in my desk.
m189	ROZ	I heard about Thorkel's order--
m189	OCK	No.  No thank you.  I have work.
m189	ROZ	Perhaps. But every now and then someone pays attention.  You did.
m189	OCK	Rosomoff I have better things to do than teach Introductory Physics to mindless adolescents.
m189	ROZ	Otto I don't like Thorkel any more than you do.  But he has got a point.
m189	ROZ	If you really apply yourself you'll get an A next time.
m189	PETER	Oh. Yeah.  Thanks.
m189	ROZ	The paper my boy.  A solid B-plus.
m189	PETER	I'll try. Thanks.
m189	ROZ	You never know.  Go get some sleep.
m189	PETER	I don't think I'll be running into him.
m189	ROZ	Really.  I'd like to speak with him.
m189	PETER	Luck.  The right place at the right time.
m189	ROZ	"This photo you took of """"Spider-Man"""" -"
m189	ROZ	No thank you.  I'm sure you've got your own problems.
m189	PETER	Need any more help?
m189	ROZ	Only Octavius knows for sure.  And last time I spoke to him he was on the planet Whiz-Bang.
m189	PETER	Not a lot.  I saw inside of the Science Center.  What exactly happened?
m189	ROZ	How much do you know about it?
m189	PETER	Caused by Doc Ock's experiment?
m189	ROZ	Fortean phenomena.  Anomalies in our so-called reality. Weirdness my boy and lots of it.
m189	PETER	Really Professor I--
m189	ROZ	Pretty lame for such a smart kid.
m189	PETER	Actually I got this spider bite
m189	ROZ	Your dog ate it.
m189	PETER	An extension on that astronomy paper?  Because uh...
m189	ROZ	Peter what can I do for you?
m189	PETER	Hi Professor.  What's up?
m189	ROZ	Mr. Parker.
m189	REISS	Letterman show NBC. We'll talk then.  Bye.
m189	PETER	Why? It is a wrestling match or
m189	REISS	Good. We'll make it oral for now. Meet me at Rockefeller Center at six tonight.
m189	PETER	No
m189	REISS	I was hoping you'd call babe. Look you got representation?
m189	PETER	Hello uh Mr. Reiss?  I'm-- I'm the guy who wrestled Hulk Hogan the other day.  The guy in the mask?
m189	PETER	Oh-- I don't know-- thanks Mr. Reiss but--
m189	REISS	Kid you were terrific.  Max Reiss novelty acts.  Was that judo or something?  Ah skip it.  Question is can you do it again?
m189	REISS	I just gave-- yeah sure.
m189	SPIDER-MAN	Mr. Reiss-- I need a quarter--
m189	REISS	Okay kid. Call me tomorrow.
m189	SPIDER-MAN	No.  No I-- my aunt and uncle. Something's wrong  --  I need to make a phone call.
m189	REISS	I asked if you felt like a drink--
m189	SPIDER-MAN	What?
m189	REISS	... a couple a drinks at Sardi's?
m189	REISS	Yup.  Oh here's your check minus my commission.  Solid solid novelty act.
m189	SPIDER-MAN	So they're airing this tonight?
m189	REISS	Nah.  The big mask was better.
m189	SPIDER-MAN	Like it?
m189	REISS	Where'd you get the clown suit?
m189	ROZ	No no!  Not there!
m189	SPIDER-MAN	Up here Docky Ocky!
m189	ROZ	Sure in the war.  Pull those cables--
m189	SPIDER-MAN	Professor you ever fly one of these things before?
m189	SPIDER-MAN	I'm not so happy myself.
m189	ROZ	Spider-Man be careful!  He's quite mad.
m189	SPIDER-MAN	Phooey on that.
m189	ROZ	I see.  Well Octavius won't get much further. They'll catch him and... put him away.  Sad.  He might very well have the truth.
m189	SPIDER-MAN	No but I've got this secret identity to worry about. I'll swing the rest of the way.
m189	ROZ	Do you... live around here?
m189	SPIDER-MAN	Just drop me off here.
m189	ROZ	Loonytunes.  And yet...
m189	SPIDER-MAN	Bonkers.
m189	ROZ	"I listened to him talk of eternal truth and thought of the Bhagavad Gita the Indian holy book-- """"I am become Shiva Death-- the destroyer of worlds.""""  Octavius was..."
m189	SPIDER-MAN	Forgive me if I don't feel too sympathetic right now.
m189	ROZ	A messianic complex is nothing new to Octavius. In  his universe there's only one mind-- his own. It must be very lonely.
m189	SPIDER-MAN	And blow up the universe just to prove he's right?  Bit egotistical isn't it?
m189	ROZ	He'll try to finish his experiment.
m189	SPIDER-MAN	The usual.  Heredity and environment.  What's the deal with Doc Ock?
m189	ROZ	Excuse me if I'm impertinent but-- how did you become whatever it is you are?
m189	SPIDER-MAN	Imagine how I feel.
m189	ROZ	Logic.  Lot 49 is the closest stockpile of SL 270--  I do feel foolish talking with a man dressed like a--
m189	SPIDER-MAN	Yeah just a lung full of New Jersey.  Lucky you showed up when you did.
m189	ROZ	You're sure you're all right.
m189	ROZ	Right.  Let's go.
m189	SPIDER-MAN	Explain that some jerk in a mask and costume fought a mad scientist with four tentacles?
m189	ROZ	I sent for  the police.  We can explain.
m262	KNOX	Actually I wanted to talk to Batman. Pass that on to Mr. Wayne would you?
m262	ALFRED	Mr. Wayne is out for the day.
m262	KNOX	Alexander Knox. Gotham Globe.
m262	ALFRED	Yes?
m262	KNOX	The small one.
m262	ALFRED	Which bathroom is that sir?
m262	KNOX	You know if you cut your bathroom in half you'd have my apartment.
m262	ALFRED	I'd say about thirty feet sir.
m262	KNOX	How high up would you say that is?
m262	BRUCE	If not for you I never would've made it. You know that. My own parents couldn't have...  ... The boy Alfred. You'll both be provided for. Don't let all this got to waste.
m262	ALFRED	Don't ever say that sir. Don't ever believe it.
m262	BRUCE	How long's it been Alfred? A quarter of a century?  It seems like yesterday. I guess we ended up doing more harm than good.
m262	ALFRED	Respectfully sir... there'll never be another one like you.
m262	BRUCE	I know the feeling. It won't last.  He's a long way ahead of where I was at his age.
m262	ALFRED	Upstairs. He's quite docile.
m262	BRUCE	Where's the boy?
m262	ALFRED	... Very good sir.
m262	BRUCE	It's all right Alfred. Everything's under control.
m262	BRUCE	Thank you Alfred.  I hope you'll excuse me.  It was a great pleasure meeting you.  And you.
m262	ALFRED	Excuse me sir.  Commissioner Gordon was compelled to leave - -very unexpectedly.  He asked me to convey his regrets.
m262	JOKER	Bruce we're both murderers. Think how many people you've killed by letting me live.
m262	BATMAN	... Murderer...
m262	JOKER	You know we should've sat down and had us a little heart-to-heart. I bet we would have got on famously.
m262	JOKER	Batman! Don't you even recognize your old pal Jack? After all...  ... You made me what I am today.
m262	BATMAN	What are you talking about?
m262	JOKER	Gosh I could kill you but then you'd miss my party. And you Batman -- you're the guest of honor!
m262	BATMAN	Take me. Let the boy go.
m262	JOKER	Like your boyfriend. He's kinda hot.
m262	BATMAN	I had to save you Vicki. I --  -- Please trust me.
m262	VICKI	You could've killed him you know. You could've killed the Joker.
m262	BATMAN	Is this what you wanted?
m262	VICKI	If you don't mind my asking... Who's close to you?
m262	BATMAN	I don't want to jeopardize anyone close to me.
m262	VICKI	I just can't absorb it all. This place the equipment. What it must have cost.  Why all the secrecy? Why do you wear the mask?
m262	BATMAN	No. Every product contains one component. The elements react in combination. Hair spray won't do it. But hair spray and perfume and lipstick will.  Untraceable. It's very elegant.
m262	VICKI	That can't be right. That would mean every shipment of every product is poisoned. We'd all be dead.
m262	BATMAN	They've got it all wrong. They're watching the warehouses the loading docks looking for a tamperer. The Joker is supplying tainted ingredients at the source.
m262	BATMAN	Photo database. I'll do your photos now.
m262	VICKI	What is that?
m262	BATMAN	So did I once. But I kept coming back and... I guess I became the thing I feared most.
m262	VICKI	I loathe bats.
m262	BATMAN	They don't come down here. They're afraid of the lights.
m262	BATMAN	Exploring. In the woods. Many years ago. -- I was a solitary child.
m262	VICKI	How'd you find this place?
m262	BATMAN	That's why I wear a target on my chest.
m262	VICKI	It doesn't protect your head though.
m262	BATMAN	Better. It's not on the market yet.
m262	VICKI	What is this stuff? Kevlar?
m262	VICKI	Well I've certainly enjoyed it. -- What's that?
m262	BATMAN	Quite a while. I took the scenic route.
m262	VICKI	... How long have I been out?
m262	VICKI	... Where are you taking me?
m262	BATMAN	Thank you Vicki.
m262	BATMAN	I'll take you with me.
m262	VICKI	How do I know you won't keep them all?
m262	BATMAN	All right I'll develop the photos. Anything I don't want is yours.
m262	VICKI	Look I appreciate what you did for me. But this is my job. And I'm keeping those pictures.
m262	BATMAN	The Joker is a murderer. And you were as good as dead. So --
m262	VICKI	I won't let you have it.
m262	BATMAN	Please.
m262	VICKI	I just wanted to distract them. I wasn't trying to get a picture of you.
m262	BATMAN	I'll have to ask you for that film.
m262	VICKI	Well -- I think you might consider
m262	BATMAN	...Not even a 'thank you'?
m262	VICKI	... A hundred and eight?
m262	BATMAN	How much do you weigh?
m262	BATMAN	Too many people. Come on!  SHIELDS!!
m262	VICKI	Can't we --
m262	BATMAN	He won't kill her. -- GODDAMMIT!
m262	VICKI	What about the girl?
m262	VICKI	Shouldn't we --
m262	BATMAN	I know. I called them.
m262	VICKI	Look! Police!
m262	VICKI	WHICH CAR?
m262	BATMAN	GET IN THE CAR!!
m262	BRUCE	Alfred bring something for Mr. Knox -- I'll have one too.
m262	KNOX	Yeah a drink. 'Civilized' right?
